           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -105               15            -22.4       0.25042072      0.017695755       0.96666968      -0.32312047      0.012705484     0.0068815881
              -75               15            -22.4        0.8831476        0.1317315        1.1576329      -0.15983585     0.0063160248    -0.0073139332
              -45               15            -22.4        1.7841972       0.51576692       0.99372053      0.074874625      0.010059414     -0.011628179
              -15               15            -22.4        2.3592148       0.84596562      0.052700132     -0.059626505    -0.0084650964     -0.014922642
               15               15            -22.4        1.8349695       0.50400138      -0.95333564       -0.2726807   -0.00067522429      0.022321295
               45               15            -22.4       0.95846128       0.08461833       -1.0233219      0.037659898     0.0016205909     0.0057544443
               75               15            -22.4       0.40550303     -0.037581693      -0.75313282       0.28610194   -0.00042740093     0.0029756469
              105               15            -22.4       0.11135241     -0.018152034      -0.52494043       0.34862432    -0.0048507871    -0.0037352657
             -105               45            -22.4       0.19843398     -0.029725924       0.52385557       -0.2957564       0.01068743     0.0097066928
              -75               45            -22.4        0.6183362     -0.076430604       0.56379634      -0.25236735     0.0022591148   -0.00076543924
              -45               45            -22.4        1.0435016     -0.055843722       0.41398919      -0.13757639    -0.0041424576    -0.0044843438
              -15               45            -22.4        1.2520882     -0.031821791      0.020338463     -0.065238021    -0.0025632835   -0.00024789758
               15               45            -22.4        1.0705547      -0.10332534      -0.35729939      0.019556541   -0.00040856079     0.0030543257
               45               45            -22.4       0.68728751      -0.15780839      -0.48063648       0.15606618     0.0031711254   -0.00038306025
               75               45            -22.4       0.34519643        -0.131301       -0.4142406       0.26198316    -0.0012673328     0.0011704775
              105               45            -22.4       0.10435222     -0.043201271      -0.30948335       0.27714953      -0.00507103    -0.0056912359
             -105               75            -22.4        0.1241131     -0.053910915       0.23099551      -0.18729848     0.0069635483     0.0048038457
              -75               75            -22.4       0.36999145      -0.17120218       0.24118432      -0.18197681     0.0025972936   -0.00017348843
              -45               75            -22.4       0.57342464      -0.25394654       0.16273504      -0.12047779   -0.00041540508    0.00036693088
              -15               75            -22.4        0.6629287      -0.29820347      0.010859926     -0.040327568    0.00078763539    0.00079686556
               15               75            -22.4       0.59492201      -0.30743775      -0.14038576      0.042119198    -0.0015118109     0.0019491346
               45               75            -22.4       0.42055804      -0.26785779       -0.2037133       0.12208946     0.0014139162    0.00072300434
               75               75            -22.4       0.23056732      -0.16947904      -0.18971977       0.16863668   -0.00055097649   -0.00060143118
              105               75            -22.4      0.072794661     -0.054279726      -0.14337148       0.16614421    -0.0036152275    -0.0044591813
             -105              105            -22.4      0.073494539     -0.046169993      0.056648429      -0.06208273     0.0022939618     0.0013450363
              -75              105            -22.4       0.21376985      -0.16525345      0.063120723     -0.062803432   -0.00063608366    -0.0019298044
              -45              105            -22.4       0.33338809      -0.26799449      0.043338414     -0.043008294    -0.0015911376    -0.0019998562
              -15              105            -22.4        0.3818436       -0.3210302     0.0033067088     -0.013785096    0.00032067444   -0.00096489408
               15              105            -22.4       0.34740087      -0.31624451     -0.035244375      0.015984653    0.00039082352     0.0018886542
               45              105            -22.4       0.25288114       -0.2565302     -0.055240065      0.041735146     0.0018139561      0.003032366
               75              105            -22.4       0.14069635      -0.15636145     -0.053354621      0.056006759     0.0015022708     0.0023781455
              105              105            -22.4      0.044054031     -0.045398064     -0.037242942      0.052126478   -0.00079563423    0.00032521982
