           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              -45               75            -22.4       0.52299142      -0.31338444        1.9366856       0.76540428     -0.036494628     -0.086970054
              -15               75            -22.4        0.7268886      -0.55780846        4.4092503        2.6292582      -0.10136512      -0.63136858
               15               75            -22.4       0.93044972        1.0826161     -0.002474146      0.089596346       0.02626767      0.021317936
               45               75            -22.4       0.86148566      -0.32956401       -4.3162546        -2.522156      0.016886652        0.5269447
               75               75            -22.4       0.47250795      -0.24626583       -2.0292163       -0.7123841      0.030582145      0.081614614
              105               75            -22.4       0.15705414     -0.074285634       -1.0152733     -0.074774578       0.02707538      0.015223154
             -105              105            -22.4       0.10953519      -0.07405185       0.15638134    -0.0059411167     -0.029759157     -0.018893205
              -75              105            -22.4       0.51189685      -0.13005646       0.36037347      0.075138703     -0.067015558     -0.054249603
              -45              105            -22.4        1.4481633      0.090134881       0.84218705       0.40805447      -0.12946212      -0.15432243
              -15              105            -22.4        3.7506096        1.4449354         1.637827        1.2164799      -0.16113435      -0.35024369
               15              105            -22.4        6.3378692        3.7385583    -0.0033301115      0.012739912      0.020919643      0.044610221
               45              105            -22.4        3.7359672        1.4906981        -1.673481       -1.2023906       0.19814862       0.39664587
               75              105            -22.4        1.3864455       0.19484779      -0.87296999      -0.38597736       0.13352889       0.15047458
              105              105            -22.4       0.31547123     -0.029596372      -0.41849893     -0.085321426      0.065965146      0.059194524
