           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
               45               45            -22.4      -0.35354507      -0.18868783      -0.38799283      -0.10069275       0.02421898       0.01578318
               75               45            -22.4      -0.11506017     -0.071996123      -0.13914627      -0.01222784      0.017633505     0.0060270615
              105               45            -22.4     -0.026745416     -0.028039934       0.03002209      0.037682816      0.013709496     0.0038315996
             -105               75            -22.4     -0.026503759     -0.073729262       0.21829876      0.042614296     -0.070842646     -0.041929856
              -75               75            -22.4      -0.21576175      -0.26857993       0.72747409       0.30579653      -0.12800694      -0.10544789
              -45               75            -22.4       -1.1920394      -0.94131041        1.5891001       0.81511426      -0.14215535      -0.22081871
              -15               75            -22.4       -2.8290265       -1.7651318      0.011875473      0.001528091      0.074392028      0.058895443
               15               75            -22.4       -1.1708064      -0.89911747       -1.6106933      -0.82033598       0.13057022       0.22001424
               45               75            -22.4      -0.21992387      -0.27239579      -0.74999171      -0.32379892       0.11579622       0.09748143
               75               75            -22.4      -0.06769935      -0.11650117      -0.21930541     -0.068879381      0.053286277      0.030177977
              105               75            -22.4     -0.019460449     -0.046007968   -0.00035547081      0.012474404      0.025706407      0.010003072
             -105              105            -22.4      0.010187196      -0.10036451       0.11098237      0.065701284      -0.16253623      -0.12412199
              -75              105            -22.4       0.26095638      -0.11645094       0.54436857       0.32186365      -0.39535421      -0.38963211
              -45              105            -22.4        1.3185227       0.50395662        2.0724168        1.2331963       -1.0270965       -1.5149572
              -15              105            -22.4        3.4560549        3.9727323     -0.023331992    -0.0077862367      0.050482873     0.0044443924
               15              105            -22.4        1.4227833       0.57860774       -2.0777922       -1.2409127       0.83237422        1.3676442
               45              105            -22.4       0.20514908      -0.15316717      -0.52383417      -0.30743754       0.39804915       0.39498824
               75              105            -22.4     -0.026151633       -0.1507773      -0.12078348     -0.070872068       0.14267692       0.10919131
              105              105            -22.4     -0.033644419     -0.078437768    -0.0016336066     -0.020051857      0.056578618      0.037400588
