           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -105               15            -22.4       0.11344173     -0.017725687       0.52509075      -0.35165057     0.0053429469     0.0034156805
              -75               15            -22.4       0.41465211     -0.034414262       0.75477457      -0.28725606     0.0040188595   -0.00094294449
              -45               15            -22.4       0.95062584      0.081123479        1.0068512     -0.042000517     0.0017462849    -0.0085815936
              -15               15            -22.4        1.7951941       0.47528255       0.95077765       0.26937026     -0.010060508     -0.029887576
               15               15            -22.4        2.4027441       0.88232446     -0.024239235      0.093117669     -0.007503673     -0.007829003
               45               15            -22.4        1.7849237       0.51400292      -0.99544597     -0.071583204     -0.010488233     0.0024319834
               75               15            -22.4       0.86922908       0.12201457       -1.1580191       0.15751326    -0.0010612723      0.011559455
              105               15            -22.4       0.24645805      0.015934231      -0.96589553       0.31887928     -0.011060203    -0.0069903843
             -105               45            -22.4        0.1048184     -0.044269651       0.30902746      -0.27835858     0.0052236989     0.0052784909
              -75               45            -22.4       0.34748212      -0.12939219       0.41411361      -0.26270625     0.0011335583   -0.00014738407
              -45               45            -22.4       0.68303871      -0.15982321       0.48280942      -0.15281388    -0.0022561736    -0.0020695704
              -15               45            -22.4        1.0680208     -0.099286772       0.36044738     -0.016706888    -0.0026726837    -0.0028636064
               15               45            -22.4        1.2526615     -0.037173323     -0.017883405      0.066676676    -0.0025239435    0.00015883689
               45               45            -22.4        1.0410522     -0.056274939      -0.40808368       0.14392577     0.0035249544   -0.00097263971
               75               45            -22.4       0.61184883     -0.082183503      -0.56642973       0.24995779    -0.0020760559     0.0026954683
              105               45            -22.4       0.19806328     -0.028198816      -0.52403742       0.29412803     -0.010547233     -0.010155823
             -105               75            -22.4      0.072433591     -0.055053771       0.14375956      -0.16603486      0.003509145     0.0026190658
              -75               75            -22.4       0.23237705      -0.17217308       0.19043159      -0.17053938    0.00085284194   -0.00050627644
              -45               75            -22.4       0.41835496      -0.26161808       0.20248725      -0.12170018   -0.00068525516    0.00023360962
              -15               75            -22.4       0.59212542      -0.30446339       0.13844061     -0.042354669    0.00024321854    0.00022092696
               15               75            -22.4        0.6678164      -0.30055016     -0.012187402      0.039747819    -0.0015699696     0.0013569036
               45               75            -22.4       0.57988089      -0.26092866      -0.16386734       0.12056604    0.00018355726    0.00094961713
               75               75            -22.4       0.36674973      -0.16818541      -0.24030896       0.17979717    -0.0012116801   -0.00089595723
              105               75            -22.4       0.12436472     -0.052939672      -0.23003317       0.18750387    -0.0069089266    -0.0071796188
             -105              105            -22.4      0.043885496     -0.045618545      0.036687031      -0.05199093    0.00076896057    0.00047395047
              -75              105            -22.4       0.14062069      -0.15549405      0.052419532     -0.055964105    -0.0013582124    -0.0019355512
              -45              105            -22.4       0.25336471      -0.25662988      0.055712901     -0.041551579    -0.0020354951    -0.0024979361
              -15              105            -22.4       0.34683579      -0.31652194      0.036469709     -0.015343566   -0.00074417272    -0.0017603004
               15              105            -22.4       0.38176987      -0.32083201    -0.0021394202      0.014228052    -0.0007442155     0.0012687186
               45              105            -22.4       0.33258215       -0.2679038     -0.042661004      0.043219503    0.00099891075     0.0026767373
               75              105            -22.4       0.21421705      -0.16640326     -0.064485796      0.062687747    0.00086336944     0.0024551025
              105              105            -22.4      0.073986344     -0.045846839     -0.057289019      0.062191643    -0.0024393483   -0.00049107429
