           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
               75               45            -22.4     -0.020422589      0.022552526      0.054502718     -0.027643457   -0.00050848018     0.0004147822
              105               45            -22.4    -0.0078863204      0.010252181      0.081578307     -0.018885003     -0.001547755    0.00077480078
             -105               75            -22.4    -0.0099128727       0.01804395      -0.06986966     -0.015449965      0.008110296     0.0010429305
              -75               75            -22.4     -0.025182914        0.0319754     -0.041862078   -0.00065971666     0.0033022701   -0.00033371823
              -45               75            -22.4     -0.038986843      0.040197633     -0.023689406    0.00082569767    0.00085924112   -0.00074015162
              -15               75            -22.4     -0.049934983      0.044037115     -0.010067395    -0.0028882364    0.00026323297   -0.00049631769
               15               75            -22.4     -0.055643532      0.042969801     0.0044030827    -0.0087524066    0.00010767742   -0.00026182801
               45               75            -22.4     -0.052250151      0.036516462      0.021336885     -0.014617343    0.00030541726    0.00016319595
               75               75            -22.4     -0.038012031        0.0242771      0.039800547     -0.016626397   -0.00012100433    0.00041570369
              105               75            -22.4     -0.014145751      0.010118581      0.058133081    -0.0084704943    -0.0010259891    0.00093075284
             -105              105            -22.4     -0.023691453       0.01430181     -0.029596165     -0.015479621      0.004085877    -0.0014346296
              -75              105            -22.4     -0.060678102      0.021154664     -0.017324209    -0.0052150744     0.0012637817    -0.0012332245
              -45              105            -22.4     -0.081806459      0.029046996    -0.0089142015    -0.0026584421    0.00070668047   -0.00083197159
              -15              105            -22.4     -0.090907902      0.033640422    -0.0029230048    -0.0029589683    0.00073590508   -0.00056578888
               15              105            -22.4     -0.090105444      0.033147864     0.0027410213    -0.0040071644    0.00098637748   -0.00040715537
               45              105            -22.4     -0.078904718      0.027023999     0.0086491983    -0.0051898789     0.0010921687   -0.00013372363
               75              105            -22.4     -0.056100868       0.01659392      0.015231857    -0.0048477692    0.00081617327    0.00019560018
              105              105            -22.4     -0.021138679     0.0060983775      0.022680741    0.00048863236    7.0867121e-05    0.00046396471
