           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
               75              -15            -22.4     0.0021988691   -0.00028467478      0.041081887     -0.013143908    5.2942723e-06    0.00021797475
              105              -15            -22.4     0.0020510193   -0.00028693696      0.092527345    -0.0075006089    0.00018430389   -0.00024031474
             -105               15            -22.4      -0.11846685        1.5112321        3.6366501        2.3487008      0.030679433      -0.43306413
              -75               15            -22.4     -0.033148721      -0.10103909       -2.7411847       -2.1455021       0.12367287       0.60773033
              -45               15            -22.4     -0.037984222     -0.099140696       -1.2901244      -0.83258915      0.010313727      0.079624459
              -15               15            -22.4     -0.013297956     -0.024741039      -0.55958664      -0.23765413     0.0025155835     0.0091971885
               15               15            -22.4     -0.015595553    -0.0092329653      -0.22987144     -0.055128369   -0.00092769531      0.001050746
               45               15            -22.4     -0.012082603    -0.0031583146     -0.060937256     -0.014900034     0.0003338143    6.5400614e-05
               75               15            -22.4    -0.0085182674    -0.0017048286      0.036688663     -0.012975028    -4.118287e-05   -0.00024940772
              105               15            -22.4    -0.0032371772    -0.0014035514      0.091301434    -0.0069140396   -0.00031062809   -0.00042652441
             -105               45            -22.4        2.1027741        2.0722466        1.5768709        1.1605334       0.88422412       0.43618137
              -75               45            -22.4        1.5210077        1.0234909       -1.1537108       -1.2160707        0.1330629       0.22801407
              -45               45            -22.4       0.48530284        0.2102602      -0.85594463      -0.59786892      0.032992851      0.046556268
              -15               45            -22.4       0.13991779      0.030982057       -0.4400461      -0.19472112     0.0075517055     0.0063470383
               15               45            -22.4      0.023180895    -0.0027928383      -0.19374564     -0.050696038     0.0023234203    0.00039311044
               45               45            -22.4     -0.015253615    -0.0050454475     -0.050871555     -0.015034257    0.00065349496   -0.00036783773
               75               45            -22.4     -0.020129915    -0.0040214276      0.032119691     -0.012442579   -6.3689382e-05   -0.00068123965
              105               45            -22.4    -0.0086831748    -0.0029923776       0.08087343    -0.0060673552   -0.00070309406   -0.00066137424
             -105               75            -22.4       0.54481524       0.47271672       0.30511767       0.11681294       0.40362367       0.26130533
              -75               75            -22.4       0.76216078       0.47999579       -0.1814571      -0.26886314       0.13067417      0.072836645
              -45               75            -22.4       0.40752211       0.17216745      -0.32410213      -0.23476936      0.028457399      0.013851958
              -15               75            -22.4       0.14028215      0.028308365      -0.22925287      -0.10450165     0.0075685838      0.001797303
               15               75            -22.4      0.010486383    -0.0082163131      -0.11127816     -0.033544645     0.0034035267   -4.9450224e-05
               45               75            -22.4     -0.036899719     -0.010504735     -0.028446537     -0.013146142     0.0029740767   -0.00047335503
               75               75            -22.4     -0.038523767     -0.008559037      0.024353599     -0.011272073    0.00094241503   -0.00073643785
              105               75            -22.4     -0.016603339    -0.0062637893       0.05904692     -0.005208754   -0.00046206563    -0.0011130559
             -105              105            -22.4        0.1246682       0.11895516      0.027016832     -0.046086926       0.16430123       0.10212649
              -75              105            -22.4       0.25259453       0.13858694     -0.019899782     -0.064887367      0.068881147      0.029148614
              -45              105            -22.4       0.17204905       0.04967019     -0.073724397     -0.065748699      0.032453448      0.012716443
              -15              105            -22.4      0.044223081     -0.010190185      -0.06365484     -0.037393034      0.018098202     0.0055091288
               15              105            -22.4     -0.042107552     -0.028358426     -0.033322334     -0.017257176      0.011030152     0.0022422166
               45              105            -22.4     -0.073105708      -0.02607692    -0.0082587097     -0.010292557     0.0072987666    0.00068579195
               75              105            -22.4     -0.063493647     -0.020973369     0.0093804691    -0.0087841293     0.0043312027   -0.00062754838
              105              105            -22.4     -0.027004084     -0.014818502      0.022361912    -0.0064735417     0.0017917781    -0.0015999838
